text,label
hey turn off office lamp please,LIGHT_OFF
hey switch on bathroom lamp right now,LIGHT_ON
can you power off bathroom lamp for me,LIGHT_OFF
could you power on office lights right now,LIGHT_ON
please start hall lights,LIGHT_ON
can you turn on bedroom light please,LIGHT_ON
enable bathroom lamp please,LIGHT_ON
can you disable kitchen led for me,LIGHT_OFF
can you switch on garage lights,LIGHT_ON
enable office lamp right now,LIGHT_ON
would you deactivate living room light right now,LIGHT_OFF
hey deactivate kitchen lamp please,LIGHT_OFF
power off bathroom lamp please,LIGHT_OFF
hey deactivate bedroom lamp please,LIGHT_OFF
hey power on bedroom light please,LIGHT_ON
can you deactivate bathroom lamp for me,LIGHT_OFF
could you activate bathroom light,LIGHT_ON
would you power off kitchen light please,LIGHT_OFF
can you deactivate lamp,LIGHT_OFF
would you enable living room lamp right now,LIGHT_ON
could you power off garage lights,LIGHT_OFF
would you start garage lamp right now,LIGHT_ON
could you turn off office lamp right now,LIGHT_OFF
would you stop bedroom light please,LIGHT_OFF
hey deactivate bathroom lights please,LIGHT_OFF
please what time is it,UNKNOWN
could you switch off bedroom light please,LIGHT_OFF
hey enable garage lights for me,LIGHT_ON
would you stop office light right now,LIGHT_OFF
can you power on living room light right now,LIGHT_ON
hi,UNKNOWN
could you switch on bathroom lamp right now,LIGHT_ON
hey switch on garage light for me,LIGHT_ON
deactivate led,LIGHT_OFF
hey activate hall lamp please,LIGHT_ON
could you power off bedroom light right now,LIGHT_OFF
would you deactivate living room lamp for me,LIGHT_OFF
could you stop hall light,LIGHT_OFF
would you start light for me,LIGHT_ON
could you deactivate led right now,LIGHT_OFF
could you start hall light please,LIGHT_ON
switch off bathroom lamp right now,LIGHT_OFF
could you deactivate kitchen led please,LIGHT_OFF
could you turn on bedroom light,LIGHT_ON
please switch on office light for me,LIGHT_ON
please activate hall light for me,LIGHT_ON
can you switch on garage lights for me,LIGHT_ON
hey start office light for me,LIGHT_ON
can you deactivate office light for me,LIGHT_OFF
power on lights right now,LIGHT_ON
hey switch off office led right now,LIGHT_OFF
can you start living room light for me,LIGHT_ON
would you disable office lights for me,LIGHT_OFF
hey deactivate living room lights for me,LIGHT_OFF
hey switch off hall light,LIGHT_OFF
please power off lamp right now,LIGHT_OFF
could you switch off hall lamp please,LIGHT_OFF
would you switch on living room led,LIGHT_ON
deactivate bathroom lights right now,LIGHT_OFF
please switch off hall led please,LIGHT_OFF
power off living room led for me,LIGHT_OFF
could you stop living room lights please,LIGHT_OFF
hey activate bedroom light right now,LIGHT_ON
can you enable garage lamp for me,LIGHT_ON
disable bathroom led please,LIGHT_OFF
would you turn off living room led,LIGHT_OFF
please activate hall light,LIGHT_ON
please start bedroom lights please,LIGHT_ON
hey disable living room led right now,LIGHT_OFF
can you disable bathroom led for me,LIGHT_OFF
hey stop bedroom led please,LIGHT_OFF
enable office lights,LIGHT_ON
please turn on lights right now,LIGHT_ON
can you enable kitchen light for me,LIGHT_ON
could you power off led,LIGHT_OFF
can you disable living room led right now,LIGHT_OFF
can you activate garage lights,LIGHT_ON
would you start bathroom lamp,LIGHT_ON
turn off office light right now,LIGHT_OFF
can you enable kitchen light please,LIGHT_ON
could you enable living room lights please,LIGHT_ON
start bedroom lights please,LIGHT_ON
stop bathroom lights please,LIGHT_OFF
disable office light right now,LIGHT_OFF
would you power off living room lights,LIGHT_OFF
hey stop bathroom led for me,LIGHT_OFF
deactivate garage lights for me,LIGHT_OFF
would you activate lights please,LIGHT_ON
could you enable kitchen lamp,LIGHT_ON
deactivate bathroom led for me,LIGHT_OFF
could you turn on hall light please,LIGHT_ON
would you turn on lamp,LIGHT_ON
start hall lamp,LIGHT_ON
hey turn on lights for me,LIGHT_ON
power on garage lights please,LIGHT_ON
hey start kitchen lamp for me,LIGHT_ON
please disable lamp,LIGHT_OFF
can you power on bedroom led,LIGHT_ON
please enable bedroom led,LIGHT_ON
activate bedroom lights for me,LIGHT_ON
please disable bathroom lights right now,LIGHT_OFF
hey turn off office lights right now,LIGHT_OFF
hey switch off office lamp right now,LIGHT_OFF
please turn off garage lamp please,LIGHT_OFF
please disable hall lamp right now,LIGHT_OFF
would you turn off living room light please,LIGHT_OFF
please enable kitchen lamp right now,LIGHT_ON
would you power on garage led right now,LIGHT_ON
please start hall light,LIGHT_ON
would you stop hall lights please,LIGHT_OFF
please switch on office lamp for me,LIGHT_ON
hey activate garage light please,LIGHT_ON
would you enable kitchen lights,LIGHT_ON
switch on kitchen light for me,LIGHT_ON
can you switch off living room light right now,LIGHT_OFF
please disable bedroom light,LIGHT_OFF
would you turn on garage lamp please,LIGHT_ON
can you activate living room light,LIGHT_ON
turn on light for me,LIGHT_ON
can you activate garage lights right now,LIGHT_ON
hey stop office light please,LIGHT_OFF
would you stop light for me,LIGHT_OFF
please switch on garage lamp,LIGHT_ON
would you power off kitchen led for me,LIGHT_OFF
can you disable hall led please,LIGHT_OFF
deactivate living room lights,LIGHT_OFF
power off hall lights right now,LIGHT_OFF
please switch off bedroom light for me,LIGHT_OFF
can you power off bathroom light right now,LIGHT_OFF
switch off bedroom lights please,LIGHT_OFF
would you activate kitchen lights please,LIGHT_ON
would you power on kitchen light right now,LIGHT_ON
activate kitchen lights please,LIGHT_ON
could you switch off lamp please,LIGHT_OFF
can you switch on lights please,LIGHT_ON
please enable living room light for me,LIGHT_ON
could you enable lamp please,LIGHT_ON
could you power on living room lights please,LIGHT_ON
would you deactivate bathroom lamp please,LIGHT_OFF
please disable bedroom lights for me,LIGHT_OFF
hey start garage light for me,LIGHT_ON
can you activate hall lights please,LIGHT_ON
can you start kitchen light for me,LIGHT_ON
would you start living room light please,LIGHT_ON
please turn off bathroom lights please,LIGHT_OFF
could you power off living room light right now,LIGHT_OFF
hey switch off garage lamp,LIGHT_OFF
stop kitchen led,LIGHT_OFF
could you turn off bedroom lamp,LIGHT_OFF
can you start living room lamp for me,LIGHT_ON
deactivate garage light,LIGHT_OFF
start kitchen lights,LIGHT_ON
hey deactivate led,LIGHT_OFF
can you turn off garage lamp please,LIGHT_OFF
hey enable kitchen led for me,LIGHT_ON
could you turn on garage light for me,LIGHT_ON
please power on garage light please,LIGHT_ON
switch off garage light right now,LIGHT_OFF
activate garage lamp for me,LIGHT_ON
please power on office lights please,LIGHT_ON
please turn off bathroom light right now,LIGHT_OFF
could you power on living room light please,LIGHT_ON
could you activate living room led right now,LIGHT_ON
can you switch on hall lamp please,LIGHT_ON
power on bathroom lights for me,LIGHT_ON
power off kitchen led please,LIGHT_OFF
could you turn off office light,LIGHT_OFF
could you stop bedroom light right now,LIGHT_OFF
disable garage led for me,LIGHT_OFF
would you power off led right now,LIGHT_OFF
disable lights for me,LIGHT_OFF
stop office led right now,LIGHT_OFF
start bedroom led,LIGHT_ON
can you start office light for me,LIGHT_ON
hey activate kitchen light please,LIGHT_ON
hey start hall lamp,LIGHT_ON
would you enable living room lamp,LIGHT_ON
please disable bedroom lamp right now,LIGHT_OFF
could you deactivate lamp for me,LIGHT_OFF
please stop bedroom led,LIGHT_OFF
could you activate bathroom lights for me,LIGHT_ON
please enable bedroom lights please,LIGHT_ON
please power on living room light for me,LIGHT_ON
would you enable office lamp,LIGHT_ON
would you turn on office lights please,LIGHT_ON
can you turn off office lights for me,LIGHT_OFF
please switch on garage light,LIGHT_ON
please start living room lights for me,LIGHT_ON
could you deactivate bathroom light please,LIGHT_OFF
please switch off bedroom led,LIGHT_OFF
would you start living room light,LIGHT_ON
please turn off led,LIGHT_OFF
would you start living room led for me,LIGHT_ON
switch off garage lights right now,LIGHT_OFF
turn on bedroom lights for me,LIGHT_ON
hey start bedroom lights right now,LIGHT_ON
can you enable living room lights,LIGHT_ON
could you switch off bedroom lights,LIGHT_OFF
please deactivate hall lights right now,LIGHT_OFF
can you deactivate hall lamp for me,LIGHT_OFF
can you enable bathroom light for me,LIGHT_ON
switch on bathroom lamp,LIGHT_ON
would you power off living room lights please,LIGHT_OFF
would you power off bathroom light,LIGHT_OFF
please stop bathroom led for me,LIGHT_OFF
hey switch off bathroom lamp please,LIGHT_OFF
please enable garage light for me,LIGHT_ON
would you switch off bathroom led,LIGHT_OFF
start hall light,LIGHT_ON
would you enable living room lights right now,LIGHT_ON
switch off hall lights right now,LIGHT_OFF
hey activate bathroom led,LIGHT_ON
stop bedroom led for me,LIGHT_OFF
hey power off bedroom light for me,LIGHT_OFF
can you disable hall led,LIGHT_OFF
activate office led for me,LIGHT_ON
enable hall led please,LIGHT_ON
would you power on bathroom lights,LIGHT_ON
would you switch on hall light please,LIGHT_ON
turn off bedroom led for me,LIGHT_OFF
deactivate garage lights,LIGHT_OFF
hey start hall lights please,LIGHT_ON
could you turn on bathroom lamp please,LIGHT_ON
hey enable lamp please,LIGHT_ON
could you activate living room lamp please,LIGHT_ON
would you turn on living room lamp,LIGHT_ON
hey power off office lights right now,LIGHT_OFF
can you enable lights for me,LIGHT_ON
turn on garage lamp please,LIGHT_ON
would you deactivate garage led right now,LIGHT_OFF
hey turn off garage lamp,LIGHT_OFF
hey turn on bedroom light right now,LIGHT_ON
please turn on office lamp,LIGHT_ON
please stop light,LIGHT_OFF
hey start garage lights please,LIGHT_ON
would you power off garage light please,LIGHT_OFF
would you switch on hall lights for me,LIGHT_ON
switch on office lights for me,LIGHT_ON
turn on living room light for me,LIGHT_ON
could you deactivate office lamp for me,LIGHT_OFF
would you power on hall led,LIGHT_ON
start lights right now,LIGHT_ON
turn on hall light for me,LIGHT_ON
can you switch off living room lamp for me,LIGHT_OFF
could you disable living room lights right now,LIGHT_OFF
please disable living room lights,LIGHT_OFF
would you stop hall lamp please,LIGHT_OFF
would you stop bathroom light for me,LIGHT_OFF
would you deactivate led please,LIGHT_OFF
would you enable office led please,LIGHT_ON
could you power on hall lamp for me,LIGHT_ON
could you turn on garage led,LIGHT_ON
start kitchen lamp,LIGHT_ON
hey power on lights please,LIGHT_ON
would you switch off bedroom lights,LIGHT_OFF
could you switch on living room lamp,LIGHT_ON
could you start bathroom light please,LIGHT_ON
please switch off garage lights,LIGHT_OFF
please turn off office light right now,LIGHT_OFF
hey enable hall lamp,LIGHT_ON
stop kitchen led for me,LIGHT_OFF
can you power on living room lamp right now,LIGHT_ON
hey switch on light,LIGHT_ON
would you stop office led please,LIGHT_OFF
would you switch on office lamp right now,LIGHT_ON
could you start kitchen lights,LIGHT_ON
hey stop living room lights right now,LIGHT_OFF
would you disable office lights please,LIGHT_OFF
power off office lights,LIGHT_OFF
please activate bathroom lights,LIGHT_ON
can you stop bathroom led for me,LIGHT_OFF
would you stop bathroom lights,LIGHT_OFF
would you enable living room led,LIGHT_ON
can you disable bathroom light please,LIGHT_OFF
deactivate office lamp please,LIGHT_OFF
could you turn on bedroom led,LIGHT_ON
hey deactivate living room lamp right now,LIGHT_OFF
would you turn on light,LIGHT_ON
could you switch off bedroom light right now,LIGHT_OFF
turn off bedroom led,LIGHT_OFF
can you start living room lights for me,LIGHT_ON
could you power off bedroom light,LIGHT_OFF
deactivate bathroom led right now,LIGHT_OFF
can you start hall lamp right now,LIGHT_ON
could you turn on office lamp for me,LIGHT_ON
would you power on living room lamp for me,LIGHT_ON
would you turn on garage light right now,LIGHT_ON
can you turn on hall light right now,LIGHT_ON
hey switch on office led,LIGHT_ON
hey switch on office light for me,LIGHT_ON
can you turn off bedroom lamp please,LIGHT_OFF
would you power on hall light please,LIGHT_ON
could you turn off garage lamp please,LIGHT_OFF
could you switch off kitchen lamp please,LIGHT_OFF
can you activate bathroom lamp,LIGHT_ON
can you deactivate hall led for me,LIGHT_OFF
would you turn off garage led for me,LIGHT_OFF
can you power on office lights for me,LIGHT_ON
could you start bathroom lights for me,LIGHT_ON
would you enable kitchen led please,LIGHT_ON
would you turn on living room led for me,LIGHT_ON
could you deactivate garage lights please,LIGHT_OFF
please turn off kitchen lights right now,LIGHT_OFF
hey stop bedroom led right now,LIGHT_OFF
could you disable led please,LIGHT_OFF
would you power on hall lights,LIGHT_ON
could you activate living room led for me,LIGHT_ON
could you enable hall lights right now,LIGHT_ON
hey turn off light right now,LIGHT_OFF
could you switch on garage led for me,LIGHT_ON
enable living room lights for me,LIGHT_ON
could you disable bathroom led for me,LIGHT_OFF
hey deactivate lamp for me,LIGHT_OFF
would you enable office light for me,LIGHT_ON
please turn off hall lights,LIGHT_OFF
please power off garage light,LIGHT_OFF
can you switch on living room lamp,LIGHT_ON
